id_partido	team	player	minutes	titular_sup
3872682	away	2 Martin	90	titular
3872682	away	4 Izquierdo	90	titular
3872682	away	7 Tamudo	67	titular
3872682	away	9 Gonzalez	85	titular
3872682	away	12 Rivas	85	titular
3872682	away	17 Rodriguez	90	titular
3872682	away	20 Cordero	90	titular
3872682	away	22 Lopez	90	titular
3872682	away	23 Sierra	85	titular
3872682	away	27 Marrodan	46	titular
3872682	home	2 Garcia	0	sup
3872682	home	3 Salas	52	sup
3872682	home	8 Malango	15	sup
3872682	home	10 Garcia	29	sup
3872682	home	18 Caurel	15	sup
3872682	home	21 Diaby	15	sup
3872682	home	25 Rubio	0	sup
3872682	away	5 Lozano	5	sup
3872682	away	6 Barroso	0	sup
3872682	away	8 Rojas	44	sup
3872682	away	11 Conejero	5	sup
3872682	away	13 Pasalodos	0	sup
3872682	away	14 Molina	5	sup
3872682	away	21 Gervilla	23	sup
3872683	home	1 Quetglas	90	titular
3872683	home	2 Jimenez	68	titular
3872683	home	3 Gomez	90	titular
3872683	home	4 Camero	90	titular
3872683	home	5 Serrano	65	titular
3872683	home	7 Yeray	90	titular
3872683	home	10 Cesar	28	titular
3872683	home	11 Alonso	90	titular
3872683	home	26 De Llanos	68	titular
3872683	home	27 Rodriguez	90	titular
3872683	home	30 Mesonero	65	titular
3872683	away	1 Alejandro	90	titular
3872683	away	2 Adino	90	titular
3872683	away	3 Alvaro	72	titular
3872683	away	4 Jorge	90	titular
3872683	away	6 Javier	72	titular
3872683	away	7 Ivan	64	titular
3872683	away	8 David	90	titular
3872683	away	9 Ruiz	64	titular
3872683	away	10 Andres	72	titular
3872683	away	11 Serrista	90	titular
3872683	away	24 Miguel	90	titular
3872683	home	8 Moran	62	sup
3872683	home	9 Fortuny	25	sup
3872683	home	14 Sotres	25	sup
3872683	home	15 Ramon	22	sup
3872683	home	17 Nobrega	22	sup
3872683	home	25 Sunico	0	sup
3872683	home		0	sup
3872683	away	5 Adrian	0	sup
3872683	away	12 Cervera	18	sup
3872683	away	13 Martinez	0	sup
3872683	away	14 Jesus Javier	26	sup
3872683	away	15 Alhambra	18	sup
3872683	away	16 Lastra	26	sup
3872683	away	20 Marcos	18	sup
3872684	home	1 Francisco Javier	90	titular
3872684	home	2 Hugo	71	titular
3872684	home	3 Lisandro	90	titular
3872684	home	4 Alvano	90	titular
3872684	home	5 Jairo	90	titular
3872684	home	6 Calzado	90	titular
3872684	home	7 Diego	87	titular
3872684	home	8 Oliver	90	titular
3872684	home	9 Juan	90	titular
3872684	home	10 Arturo	82	titular
3872684	home	11 Iker	71	titular
3872684	away	1 Jimenez	90	titular
3872684	away	2 Puente	90	titular
3872684	away	3 Ladron	90	titular
3872684	away	4 Luis	90	titular
3872684	away	5 Garcia	90	titular
3872684	away	6 De La Fuente	90	titular
3872684	away	7 Martin	90	titular
3872684	away	8 Awuah	90	titular
3872684	away	9 Notario	89	titular
3872684	away	10 Adrian	90	titular
3872684	away	11 Mota	79	titular
3872684	home	12 Sergio	0	sup
3872684	home	13 Adrian	0	sup
3872684	home	14 Daniel	8	sup
3872684	home	15 Jorge	19	sup
3872684	home	16 Tariku Fabian	3	sup
3872684	home	17 Leon	19	sup
3872684	home		0	sup
3872684	away	12 Rodriguez	0	sup
3872684	away	13 Luciano	0	sup
3872684	away	14 Akumagoa	0	sup
3872684	away	15 Llanos	11	sup
3872684	away	16 Adrian	0	sup
3872684	away	17 Ibrahim	0	sup
3872684	away	18 Perez	1	sup
3872685	home	1 Fernandez	90	titular
3872685	home	2 Bote	80	titular
3872685	home	3 Flores	90	titular
3872685	home	4 Ciriero	90	titular
3872685	home	5 Muñoz	90	titular
3872685	home	6 Rosa	90	titular
3872685	home	7 Casado	55	titular
3872685	home	8 Martin	65	titular
3872685	home	9 Peña	65	titular
3872685	home	10 De La Natividad	55	titular
3872685	home	11 Rodriguez	90	titular
3872685	away	1 Cruz	90	titular
3872685	away	2 Herrero	90	titular
3872685	away	3 Hugo	82	titular
3872685	away	4 Criado	90	titular
3872685	away	5 Victor	90	titular
3872685	away	6 Aceituno	71	titular
3872685	away	7 Cabezas	71	titular
3872685	away	8 Rodriguez	82	titular
3872685	away	9 Milara	82	titular
3872685	away	10 Garcia	90	titular
3872685	away	11 Tallal	90	titular
3872685	home	12 Vivas	35	sup
3872685	home	13 Fernandez	0	sup
3872685	home	14 Garcia	10	sup
3872685	home	15 Muñoz	25	sup
3872685	home	16 Roman	25	sup
3872685	home	17 Pablo	35	sup
3872685	home	18 Victor	0	sup
3872685	away	12 Panadero	19	sup
3872685	away	14 Berzal	8	sup
3872685	away	15 Gordo	0	sup
3872685	away	16 Rubio	8	sup
3872685	away	17 Corral	8	sup
3872685	away	18 Fernandez	19	sup
3872685	away	25 Nuñez	0	sup
3872686	home	1 Sergio	90	titular
3872686	home	5 Martinez	90	titular
3872686	home	6 Jorge	56	titular
3872686	home	8 Gomez	90	titular
3872686	home	9 Denia	90	titular
3872686	home	11 Alvaro	90	titular
3872686	home	17 Niño	56	titular
3872686	home	18 Enmanuel	90	titular
3872686	home	19 Raihani	69	titular
3872686	home	20 Diaz	39	titular
3872686	home	21 Vasiljevic	56	titular
3872686	away	1 Malpartida	90	titular
3872686	away	2 Faysel	90	titular
3872686	away	3 Asensio	14	titular
3872686	away	4 Fernandez	90	titular
3872686	away	5 Fernandez	90	titular
3872686	away	6 Jardon	90	titular
3872686	away	7 Morales	90	titular
3872686	away	8 Jorge	56	titular
3872686	away	9 Foldi	68	titular
3872686	away	10 Alvaro	56	titular
3872686	away	11 Manuel	68	titular
3872686	home	3 Gonzalez	51	sup
3872686	home	7 El Jebari	34	sup
3872686	home	10 Fabian	34	sup
3872686	home	22 Francisco	34	sup
3872686	home	23 Javier	21	sup
3872686	home	24 Gabriel	0	sup
3872686	home	25 David	0	sup
3872686	away	12 Gallardo	22	sup
3872686	away	13 Alejandro	0	sup
3872686	away	14 Lopez	76	sup
3872686	away	15 Garcia	34	sup
3872686	away	16 Neil	0	sup
3872686	away	17 Alvarez	34	sup
3872686	away	18 Sanchez	22	sup
3872687	home	1 Rios	90	titular
3872687	home	2 Requena	90	titular
3872687	home	6 Martinez	90	titular
3872687	home	8 Calvo	90	titular
3872687	home	11 Pacheco	90	titular
3872687	home	14 Zambrano	73	titular
3872687	home	15 Sanchez	78	titular
3872687	home	16 Daniel	90	titular
3872687	home	17 Carmona	78	titular
3872687	home	18 Redondo	90	titular
3872687	home	20 Cordero	85	titular
3872687	away	2 Alberto	90	titular
3872687	away	3 Herranz	90	titular
3872687	away	4 Cara	90	titular
3872687	away	6 Del Olmo	65	titular
3872687	away	7 Blanco	65	titular
3872687	away	8 Llorente	90	titular
3872687	away	16 Ortueta	90	titular
3872687	away	18 Kawecki	80	titular
3872687	away	20 Javier	80	titular
3872687	away	22 Benito De Valle	90	titular
3872687	away	26 Fernandez	75	titular
3872687	home	3 Rodriguez	0	sup
3872687	home	5 Silva	12	sup
3872687	home	12 Plaza	0	sup
3872687	home	13 Ortega	0	sup
3872687	home	19 Garcia	17	sup
3872687	home	21 Sebastian	5	sup
3872687	home	22 Alba	12	sup
3872687	away	1 Rodriguez	0	sup
3872687	away	9 Perez	15	sup
3872687	away	11 Pujol	25	sup
3872687	away	15 Simons	10	sup
3872687	away	19 Greciano	0	sup
3872687	away	21 Guerrero	25	sup
3872687	away	23 Garcia	10	sup
3872688	home	1 Alejandro	90	titular
3872688	home	2 Adrian	90	titular
3872688	home	3 Iker	90	titular
3872688	home	4 Mario	90	titular
3872688	home	5 Guillermo	90	titular
3872688	home	6 Sergio M.	90	titular
3872688	home	7 Mario	85	titular
3872688	home	8 Brian	90	titular
3872688	home	9 Iker	90	titular
3872688	home	10 Victor	88	titular
3872688	home	11 Daniel	90	titular
3872688	away	1 Gonzalo	90	titular
3872688	away	2 Miguel	90	titular
3872688	away	3 Daniel	46	titular
3872688	away	4 Ribeiro	90	titular
3872688	away	5 Iago	90	titular
3872688	away	6 Pros	90	titular
3872688	away	7 Hector Nieto	52	titular
3872688	away	8 Juan	81	titular
3872688	away	9 Alexander	63	titular
3872688	away	10 Aday	90	titular
3872688	away	11 Miguel	81	titular
3872688	home	12 Rodrigo	0	sup
3872688	home	14 David	0	sup
3872688	home	15 Santiago	0	sup
3872688	home	16 Guillermo	5	sup
3872688	home	23 Sergio	0	sup
3872688	home	26 Sergio	0	sup
3872688	home	28 Miguel	2	sup
3872688	away	12 Marín	9	sup
3872688	away	13 Andres	0	sup
3872688	away	14 Adrian	9	sup
3872688	away	15 Alejandro	27	sup
3872688	away	16 De Azevedo	0	sup
3872688	away	17 Nico	44	sup
3872688	away	18 Castillo	38	sup
3872689	home	1 Perez	90	titular
3872689	home	3 Franco	90	titular
3872689	home	4 Izquierdo	90	titular
3872689	home	5 Lozano	71	titular
3872689	home	6 Barroso	90	titular
3872689	home	7 Tamudo	90	titular
3872689	home	8 Rojas	71	titular
3872689	home	11 Conejero	54	titular
3872689	home	12 Rivas	81	titular
3872689	home	17 Rodriguez	90	titular
3872689	home	26 Andrade	54	titular
3872689	away	1 Calado	90	titular
3872689	away	2 Lopez	83	titular
3872689	away	3 Nieto	90	titular
3872689	away	4 De Las Sias	90	titular
3872689	away	5 Joan Javier	90	titular
3872689	away	6 Mogollon	90	titular
3872689	away	7 Marcos	83	titular
3872689	away	8 Becerra	89	titular
3872689	away	9 Alonso	83	titular
3872689	away	10 Perera	69	titular
3872689	away	11 Torres	90	titular
3872689	home	2 Martin	19	sup
3872689	home	9 Gonzalez	36	sup
3872689	home	10 Zambrano	0	sup
3872689	home	13 Pasalodos	0	sup
3872689	home	19 Palacios	36	sup
3872689	home	21 Gervilla	9	sup
3872689	home	23 Sierra	19	sup
3872689	away	12 De Sancha	1	sup
3872689	away	13 Ramos	0	sup
3872689	away	14 Ybarra	7	sup
3872689	away	15 Teruel	21	sup
3872689	away	16 Facundo	7	sup
3872689	away	17 Tandjigora	7	sup
3872689	away	18 Savchuk	0	sup
3872690	home	1 Martinez	90	titular
3872690	home	3 Alvaro	83	titular
3872690	home	4 Adrian	90	titular
3872690	home	6 Javier	65	titular
3872690	home	7 Mciver	65	titular
3872690	home	8 Andres	90	titular
3872690	home	10 Marcos	90	titular
3872690	home	11 Lastra	83	titular
3872690	home	23 Raul	60	titular
3872690	home	24 Miguel	90	titular
3872690	home	25 Javier	90	titular
3872690	away	2 Garcia	90	titular
3872690	away	3 Salas	90	titular
3872690	away	5 Alonso	90	titular
3872690	away	9 Elias	81	titular
3872690	away	13 Petkov	90	titular
3872690	away	14 Garcia	90	titular
3872690	away	16 Emanuelle	90	titular
3872690	away	17 Garcia	67	titular
3872690	away	21 Diaby	90	titular
3872690	away	22 Fernandez	88	titular
3872690	away	27 Espejo	67	titular
3872690	home	2 Serrista	7	sup
3872690	home	5 Jorge	0	sup
3872690	home	9 Jesus Javier	30	sup
3872690	home	13 Alejandro	0	sup
3872690	home	14 Alhambra	25	sup
3872690	home	15 David	25	sup
3872690	home	17 Ivan	7	sup
3872690	away	1 Hernandez	0	sup
3872690	away	6 J.NAVARRO	23	sup
3872690	away	7 Joaquin	23	sup
3872690	away	8 Malango	9	sup
3872690	away	11 Ignacio	0	sup
3872690	away	18 Caurel	2	sup
3872690	away	20 Blazquez	0	sup
3872691	home	1 Luciano	90	titular
3872691	home	2 Puente	90	titular
3872691	home	3 Ibrahim	90	titular
3872691	home	4 Rodriguez	46	titular
3872691	home	5 Luis	90	titular
3872691	home	6 Garcia	82	titular
3872691	home	7 Sanchez	90	titular
3872691	home	8 Herrero	90	titular
3872691	home	9 Magariño	68	titular
3872691	home	10 Martin	68	titular
3872691	home	11 Fernandez	73	titular
3872691	away	1 Piñeiro	90	titular
3872691	away	2 Jimenez	90	titular
3872691	away	4 Ramon	90	titular
3872691	away	5 Serrano	90	titular
3872691	away	6 Chema	90	titular
3872691	away	7 Garcia	70	titular
3872691	away	8 Moran	75	titular
3872691	away	9 Fortuny	90	titular
3872691	away	10 Cesar	70	titular
3872691	away	11 Yeray	60	titular
3872691	away	28 Enriquez	70	titular
3872691	home	12 Ladron	0	sup
3872691	home	13 Jimenez	0	sup
3872691	home	14 Akumagoa	8	sup
3872691	home	15 De La Fuente	22	sup
3872691	home	16 Adrian	22	sup
3872691	home	17 Moreno	44	sup
3872691	home	23 Perez	17	sup
3872691	away	3 Gomez	20	sup
3872691	away	13 Quetglas	0	sup
3872691	away	14 Camero	0	sup
3872691	away	17 Alonso	20	sup
3872691	away	18 Nobrega	15	sup
3872691	away	27 Hernandez	20	sup
3872691	away	30 Mesonero	30	sup
3872692	home	1 Cruz	90	titular
3872692	home	2 Herrero	90	titular
3872692	home	3 Hugo	69	titular
3872692	home	4 Criado	90	titular
3872692	home	5 Victor	90	titular
3872692	home	6 Rubio	75	titular
3872692	home	7 Cabezas	90	titular
3872692	home	8 Rodriguez	75	titular
3872692	home	9 Milara	69	titular
3872692	home	10 Aceituno	82	titular
3872692	home	11 Tallal	90	titular
3872692	away	1 Francisco Javier	90	titular
3872692	away	2 Hugo	90	titular
3872692	away	3 Lisandro	90	titular
3872692	away	4 Alvano	90	titular
3872692	away	5 Jairo	90	titular
3872692	away	6 Calzado	90	titular
3872692	away	7 Diego	83	titular
3872692	away	8 Oliver	76	titular
3872692	away	9 Juan	61	titular
3872692	away	10 Arturo	45	titular
3872692	away	11 Leon	61	titular
3872692	home	12 Panadero	8	sup
3872692	home	14 Berzal	15	sup
3872692	home	15 Gordo	21	sup
3872692	home	16 Fernandez	15	sup
3872692	home	17 Corral	0	sup
3872692	home	18 Cabezas	21	sup
3872692	home	25 Nuñez	0	sup
3872692	away	12 Sergio	0	sup
3872692	away	13 Adrian	0	sup
3872692	away	14 Adrian	45	sup
3872692	away	15 Jorge	14	sup
3872692	away	16 Daniel	7	sup
3872692	away	17 Iker	29	sup
3872692	away	18 Alfonso	29	sup
3872693	home	1 Fernandez	90	titular
3872693	home	2 Bote	90	titular
3872693	home	3 Flores	46	titular
3872693	home	4 Ciriero	90	titular
3872693	home	5 Muñoz	90	titular
3872693	home	6 Rosa	83	titular
3872693	home	7 Silgado	63	titular
3872693	home	8 Juan	90	titular
3872693	home	9 Peña	90	titular
3872693	home	10 Roman	63	titular
3872693	home	11 Garcia	55	titular
3872693	away	1 Tejero	90	titular
3872693	away	2 Garcia	90	titular
3872693	away	3 Ursu	36	titular
3872693	away	4 Pozos	90	titular
3872693	away	5 Perez	90	titular
3872693	away	6 Delgado	90	titular
3872693	away	7 Manuel	62	titular
3872693	away	8 Arriba	62	titular
3872693	away	9 Carvajal	90	titular
3872693	away	10 Remolins	90	titular
3872693	away	11 Martin	64	titular
3872693	home	12 Casado	0	sup
3872693	home	13 Gonzalez	0	sup
3872693	home	14 Rodriguez	35	sup
3872693	home	15 De La Natividad	27	sup
3872693	home	16 Alcalde	44	sup
3872693	home	17 Vivas	27	sup
3872693	home	18 Pablo	7	sup
3872693	away	12 Soto	26	sup
3872693	away	13 Alvarez	0	sup
3872693	away	14 Lu	0	sup
3872693	away	15 Butragueño	28	sup
3872693	away	16 De Oro	28	sup
3872693	away	17 Arumugam	54	sup
3872693	away	18 Fernandez	0	sup
3872694	home	1 Tejero	90	titular
3872694	home	2 Navarro	90	titular
3872694	home	3 Ursu	80	titular
3872694	home	4 Pozos	90	titular
3872694	home	5 Ismael	90	titular
3872694	home	6 Delgado	71	titular
3872694	home	7 Manuel	90	titular
3872694	home	8 Peña	90	titular
3872694	home	9 Carvajal	90	titular
3872694	home	10 Remolins	90	titular
3872694	home	11 Arriba	55	titular
3872694	away	1 Sergio	90	titular
3872694	away	3 Gonzalez	65	titular
3872694	away	5 Martinez	65	titular
3872694	away	6 Jorge	90	titular
3872694	away	7 El Jebari	90	titular
3872694	away	11 Alvaro	90	titular
3872694	away	17 Niño	85	titular
3872694	away	18 Enmanuel	90	titular
3872694	away	19 Raihani	78	titular
3872694	away	21 Vasiljevic	90	titular
3872694	away	23 Javier	65	titular
3872694	home	12 Soto	10	sup
3872694	home	13 De Castro	0	sup
3872694	home	14 Fernandez	0	sup
3872694	home	15 Martin	35	sup
3872694	home	16 Butragueño	0	sup
3872694	home	17 De Oro	19	sup
3872694	home	18 Arumugam	0	sup
3872694	away	4 Boñar	25	sup
3872694	away	8 Gomez	25	sup
3872694	away	9 Denia	12	sup
3872694	away	10 Fabian	0	sup
3872694	away	20 Diaz	25	sup
3872694	away	22 Francisco	5	sup
3872694	away	25 David	0	sup
3872695	home	1 Alejandro	90	titular
3872695	home	2 Faysel	46	titular
3872695	home	3 Asensio	90	titular
3872695	home	4 Fernandez	90	titular
3872695	home	5 Casillas	90	titular
3872695	home	6 Neil	65	titular
3872695	home	7 Morales	90	titular
3872695	home	8 Jardon	90	titular
3872695	home	9 Lopez	80	titular
3872695	home	10 Jorge	57	titular
3872695	home	11 Manuel	57	titular
3872695	away	1 Rios	73	titular
3872695	away	2 Requena	90	titular
3872695	away	8 Calvo	90	titular
3872695	away	10 Amaro	90	titular
3872695	away	11 Pacheco	90	titular
3872695	away	15 Sanchez	73	titular
3872695	away	17 Carmona	90	titular
3872695	away	18 Redondo	90	titular
3872695	away	20 Cordero	67	titular
3872695	away	21 Sebastian	90	titular
3872695	away	22 Alba	90	titular
3872695	home	12 Gallardo	10	sup
3872695	home	13 Malpartida	0	sup
3872695	home	14 Foldi	25	sup
3872695	home	15 Garcia	0	sup
3872695	home	16 Alvaro	44	sup
3872695	home	17 Alvarez	33	sup
3872695	home	18 Sanchez	33	sup
3872695	away	3 Rodriguez	0	sup
3872695	away	5 Silva	23	sup
3872695	away	7 Zambrano	17	sup
3872695	away	9 Sevillano	0	sup
3872695	away	13 Ortega	17	sup
3872695	away	16 Daniel	0	sup
3872695	away		0	sup
3872696	home	2 Alberto	90	titular
3872696	home	3 Herranz	90	titular
3872696	home	4 Cara	90	titular
3872696	home	8 Llorente	90	titular
3872696	home	11 Pujol	65	titular
3872696	home	16 Ortueta	90	titular
3872696	home	18 Kawecki	60	titular
3872696	home	20 Javier	60	titular
3872696	home	21 Guerrero	75	titular
3872696	home	22 Benito De Valle	90	titular
3872696	home	26 Fernandez	75	titular
3872696	away	1 Alejandro	90	titular
3872696	away	2 Adrian	73	titular
3872696	away	3 Iker	90	titular
3872696	away	4 Mario	90	titular
3872696	away	5 Guillermo	55	titular
3872696	away	6 Sergio M.	73	titular
3872696	away	7 Mario	90	titular
3872696	away	8 Brian	55	titular
3872696	away	9 Iker	90	titular
3872696	away	10 Victor	90	titular
3872696	away	11 Daniel	90	titular
3872696	home	1 Rodriguez	0	sup
3872696	home	9 Perez	15	sup
3872696	home	10 Rovira	15	sup
3872696	home	15 Simons	30	sup
3872696	home	17 Cuevas	0	sup
3872696	home	19 Greciano	30	sup
3872696	home	23 Garcia	25	sup
3872696	away	12 Rodrigo	35	sup
3872696	away	14 Guillermo	17	sup
3872696	away	15 Santiago	35	sup
3872696	away	23 Sergio	0	sup
3872696	away	26 Sergio	0	sup
3872696	away	31 Juan	17	sup
3872696	away		0	sup
3872697	home	1 Fernando	90	titular
3872697	home	2 Miguel	90	titular
3872697	home	3 Hugo	90	titular
3872697	home	4 Iago	90	titular
3872697	home	5 Ribeiro	90	titular
3872697	home	6 Juan	90	titular
3872697	home	7 Aday	90	titular
3872697	home	8 Jesus	90	titular
3872697	home	9 Alexander	67	titular
3872697	home	10 Alejandro	79	titular
3872697	home	11 Nico	89	titular
3872697	away	1 Perez	90	titular
3872697	away	2 Martin	90	titular
3872697	away	3 Franco	90	titular
3872697	away	4 Izquierdo	75	titular
3872697	away	6 Rojas	90	titular
3872697	away	7 Tamudo	90	titular
3872697	away	14 Sierra	65	titular
3872697	away	15 Cordero	90	titular
3872697	away	16 Rivas	71	titular
3872697	away	21 Jimenez	71	titular
3872697	away	22 Lopez	90	titular
3872697	home	12 Tomas Eduardo	0	sup
3872697	home	13 Gonzalo	0	sup
3872697	home	14 Daniel	0	sup
3872697	home	15 De Azevedo	11	sup
3872697	home	16 Adrian	1	sup
3872697	home	17 Hector Nieto	0	sup
3872697	home	18 Castillo	23	sup
3872697	away	5 Lozano	15	sup
3872697	away	10 Zambrano	25	sup
3872697	away	11 Conejero	0	sup
3872697	away	13 Pasalodos	0	sup
3872697	away	17 Palacios	0	sup
3872697	away	23 Marrodan	19	sup
3872697	away	24 Gervilla	19	sup
3872698	home	1 Calado	90	titular
3872698	home	2 De Las Sias	46	titular
3872698	home	3 Robles	90	titular
3872698	home	4 Joan Javier	90	titular
3872698	home	5 Nieto	90	titular
3872698	home	6 Mogollon	90	titular
3872698	home	7 Lopez	55	titular
3872698	home	8 Becerra	82	titular
3872698	home	9 Alonso	90	titular
3872698	home	10 Ybarra	82	titular
3872698	home	11 Marcos	60	titular
3872698	away	1 Alejandro	90	titular
3872698	away	2 Adino	90	titular
3872698	away	3 Serrista	55	titular
3872698	away	4 Jorge	90	titular
3872698	away	6 Cervera	55	titular
3872698	away	7 Alhambra	90	titular
3872698	away	8 David	90	titular
3872698	away	9 Ivan	48	titular
3872698	away	10 Marcos	82	titular
3872698	away	11 Lastra	82	titular
3872698	away	24 Miguel	90	titular
3872698	home	12 De Sancha	35	sup
3872698	home	13 Ramos	0	sup
3872698	home	14 Tunguliiadi	0	sup
3872698	home	15 Tandjigora	8	sup
3872698	home	16 Facundo	8	sup
3872698	home	17 Teruel	30	sup
3872698	home	18 Torres	44	sup
3872698	away	12 Alvaro	35	sup
3872698	away	13 Martinez	0	sup
3872698	away	14 Andres	35	sup
3872698	away	16 Ruiz	8	sup
3872698	away	20 Mciver	42	sup
3872698	away	23 Raul	8	sup
3872698	away	25 Javier	0	sup
3872699	home	1 Hernandez	90	titular
3872699	home	2 Garcia	90	titular
3872699	home	3 Salas	90	titular
3872699	home	4 Mari	90	titular
3872699	home	5 Alonso	70	titular
3872699	home	7 Joaquin	68	titular
3872699	home	9 Elias	46	titular
3872699	home	10 Garcia	90	titular
3872699	home	14 Garcia	90	titular
3872699	home	16 Emanuelle	90	titular
3872699	home	22 Fernandez	89	titular
3872699	away	1 Luciano	90	titular
3872699	away	2 Sanchez	86	titular
3872699	away	3 Ibrahim	58	titular
3872699	away	4 Rodriguez	90	titular
3872699	away	5 Luis	90	titular
3872699	away	6 Herrero	90	titular
3872699	away	7 Moreno	77	titular
3872699	away	8 Awuah	90	titular
3872699	away	9 Magariño	46	titular
3872699	away	10 Adrian	58	titular
3872699	away	11 Fernandez	90	titular
3872699	home	8 Malango	1	sup
3872699	home	11 Ignacio	22	sup
3872699	home	13 Petkov	0	sup
3872699	home	17 Garcia	44	sup
3872699	home	18 Caurel	0	sup
3872699	home	21 Diaby	0	sup
3872699	home	27 Espejo	20	sup
3872699	away	12 Puente	32	sup
3872699	away	14 Garcia	0	sup
3872699	away	15 Martin	4	sup
3872699	away	16 Adrian	44	sup
3872699	away	23 Perez	13	sup
3872699	away	24 Mota	32	sup
3872699	away	25 Jimenez	0	sup
3872700	home	1 Piñeiro	90	titular
3872700	home	2 Jimenez	90	titular
3872700	home	4 Ramon	58	titular
3872700	home	5 Serrano	90	titular
3872700	home	6 Chema	90	titular
3872700	home	7 Garcia	90	titular
3872700	home	8 Moran	90	titular
3872700	home	9 Fortuny	65	titular
3872700	home	27 Hernandez	58	titular
3872700	home	28 Enriquez	58	titular
3872700	home	30 Mesonero	46	titular
3872700	away	1 Cruz	90	titular
3872700	away	2 Gordo	46	titular
3872700	away	3 Panadero	90	titular
3872700	away	4 Criado	90	titular
3872700	away	5 Victor	90	titular
3872700	away	6 Hugo	55	titular
3872700	away	7 Herrero	74	titular
3872700	away	8 Fernandez	70	titular
3872700	away	9 Milara	55	titular
3872700	away	10 Garcia	90	titular
3872700	away	11 Tallal	90	titular
3872700	home	3 Gomez	32	sup
3872700	home	10 Cesar	44	sup
3872700	home	11 Alonso	32	sup
3872700	home	13 Quetglas	0	sup
3872700	home	14 Sotres	32	sup
3872700	home	17 Yeray	25	sup
3872700	home	18 Nobrega	0	sup
3872700	away	12 Rubio	0	sup
3872700	away	14 Almuzara	20	sup
3872700	away	15 Berzal	35	sup
3872700	away	16 Aceituno	16	sup
3872700	away	17 Cabezas	44	sup
3872700	away	18 Cabezas	35	sup
3872700	away	25 Nuñez	0	sup
3872701	home	1 Francisco Javier	90	titular
3872701	home	2 Hugo	83	titular
3872701	home	3 Lisandro	90	titular
3872701	home	4 Alvano	90	titular
3872701	home	5 Jairo	90	titular
3872701	home	6 Calzado	90	titular
3872701	home	7 Diego	90	titular
3872701	home	8 Oliver	46	titular
3872701	home	9 Alfonso	72	titular
3872701	home	10 Adrian	59	titular
3872701	home	11 Iker	83	titular
3872701	away	1 Gonzalez	90	titular
3872701	away	2 Casado	83	titular
3872701	away	3 Flores	90	titular
3872701	away	4 Ciriero	90	titular
3872701	away	5 Muñoz	90	titular
3872701	away	6 Muñoz	83	titular
3872701	away	7 Bote	90	titular
3872701	away	8 Martin	83	titular
3872701	away	9 Peña	65	titular
3872701	away	10 Rosa	90	titular
3872701	away	11 Pablo	75	titular
3872701	home	12 Sergio	0	sup
3872701	home	13 Adrian	0	sup
3872701	home	14 Daniel	7	sup
3872701	home	15 Jorge	44	sup
3872701	home	16 Arturo	7	sup
3872701	home	17 Leon	31	sup
3872701	home	18 Juan	18	sup
3872701	away	12 Alcalde	7	sup
3872701	away	13 Fernandez	0	sup
3872701	away	14 Silgado	15	sup
3872701	away	15 Garcia	0	sup
3872701	away	16 Rodriguez	25	sup
3872701	away	17 Roman	7	sup
3872701	away	18 Juan	7	sup
3872702	home	1 Rios	90	titular
3872702	home	2 Requena	90	titular
3872702	home	4 Lopez	90	titular
3872702	home	5 Silva	71	titular
3872702	home	6 Martinez	71	titular
3872702	home	8 Calvo	90	titular
3872702	home	10 Amaro	90	titular
3872702	home	11 Pacheco	83	titular
3872702	home	17 Carmona	59	titular
3872702	home	18 Redondo	90	titular
3872702	home	20 Cordero	59	titular
3872702	away	1 Sergio	90	titular
3872702	away	3 Gonzalez	90	titular
3872702	away	4 Boñar	90	titular
3872702	away	5 Martinez	57	titular
3872702	away	7 El Jebari	46	titular
3872702	away	8 Gomez	90	titular
3872702	away	11 Alvaro	46	titular
3872702	away	14 David	90	titular
3872702	away	17 Niño	57	titular
3872702	away	18 Enmanuel	57	titular
3872702	away	22 Francisco	90	titular
3872702	home	3 Rodriguez	7	sup
3872702	home	9 Sevillano	0	sup
3872702	home	13 Ortega	0	sup
3872702	home	14 Zambrano	31	sup
3872702	home	16 Daniel	19	sup
3872702	home	21 Sebastian	19	sup
3872702	home	22 Alba	31	sup
3872702	away	2 Carlos	44	sup
3872702	away	6 Jorge	0	sup
3872702	away	9 Denia	44	sup
3872702	away	19 Raihani	33	sup
3872702	away	20 Diaz	33	sup
3872702	away	21 Vasiljevic	33	sup
3872702	away	25 David	0	sup
3872703	home	1 Alejandro	90	titular
3872703	home	2 Adrian	90	titular
3872703	home	3 Iker	90	titular
3872703	home	4 Mario	89	titular
3872703	home	5 Guillermo	90	titular
3872703	home	6 Sergio M.	76	titular
3872703	home	7 Mario	90	titular
3872703	home	8 Brian	90	titular
3872703	home	9 Iker	64	titular
3872703	home	10 Victor	90	titular
3872703	home	11 Santiago	90	titular
3872703	away	1 Alejandro	90	titular
3872703	away	2 Morales	76	titular
3872703	away	3 Asensio	90	titular
3872703	away	4 Fernandez	90	titular
3872703	away	5 Fernandez	90	titular
3872703	away	6 Casillas	90	titular
3872703	away	7 Alvaro	90	titular
3872703	away	8 Jardon	76	titular
3872703	away	9 Alvarez	90	titular
3872703	away	10 Garcia	66	titular
3872703	away	11 Sanchez	60	titular
3872703	home	12 Rodrigo	1	sup
3872703	home	14 Guillermo	0	sup
3872703	home	15 Daniel	26	sup
